geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
5728,C0025202,0.80,0.95,strong,1997,2020,ALL
5728,C0033578,0.60,0.98,NULL,1997,2019,ALL
5728,C0085261,0.70,1.00,NULL,2001,2014,ALL
5728,C0242379,0.60,0.96,NULL,1994,2019,ALL
5728,C0265326,0.70,0.97,NULL,1997,2019,ALL
5728,C0376358,1.00,0.98,strong,1972,2020,ALL
5728,C0391826,1.00,0.98,limited,1975,2019,ALL
5728,C0476089,0.80,0.98,strong,1972,2019,ALL
5728,C0678222,0.70,0.97,NULL,1997,2020,ALL
5728,C0919267,0.70,1.00,NULL,1997,2019,ALL
5728,C1140680,0.70,1.00,NULL,1997,2019,ALL
5728,C1168401,0.80,0.95,strong,1972,2019,ALL
5728,C1848599,0.61,1.00,NULL,1972,2017,ALL
5728,C1854416,0.91,1.00,NULL,1972,2019,ALL
5728,C1866398,0.74,1.00,strong,1975,2017,ALL
5728,C1959582,0.80,1.00,definitive,1972,2020,ALL
5728,C2239176,0.60,0.99,NULL,1999,2020,ALL
5728,C2751642,0.60,1.00,strong,1972,2002,ALL
5741,C0020437,0.60,0.95,NULL,1978,2020,ALL
5741,C0020503,0.60,0.97,NULL,1975,2020,ALL
5741,C0029456,0.60,1.00,NULL,1997,2020,ALL
5741,C0041948,0.56,1.00,NULL,1991,2018,ALL
5741,C0085681,0.70,0.95,NULL,1992,2020,ALL
5741,C1832648,0.78,1.00,NULL,1986,2017,ALL
5743,C0001418,0.60,0.97,NULL,1996,2019,ALL
5743,C0004763,0.60,0.91,NULL,2000,2014,ALL
5743,C0007134,0.60,1.00,NULL,2002,2019,ALL
5743,C0009319,0.60,1.00,NULL,1998,2019,ALL
5743,C0009375,0.60,1.00,NULL,1996,2019,ALL
5743,C0011581,0.60,1.00,NULL,2002,2019,ALL
5743,C0014175,0.60,1.00,NULL,2002,2020,ALL
5743,C0014859,0.60,1.00,NULL,2000,2019,ALL
5743,C0015967,0.59,1.00,NULL,1993,2018,ALL
5743,C0020429,0.60,1.00,NULL,2004,2020,ALL
5743,C0020538,0.60,0.97,NULL,2001,2019,ALL
5743,C0021368,0.57,1.00,NULL,2001,2009,ALL
5743,C0027627,0.60,0.97,NULL,1998,2020,ALL
5743,C0038220,0.55,1.00,NULL,2008,2019,ALL
5743,C0038358,0.60,0.94,NULL,1997,2018,ALL
5743,C2239176,0.60,0.96,NULL,1999,2019,ALL
5744,C0006142,0.60,0.98,NULL,1992,2019,ALL
5744,C3150644,0.70,1.00,NULL,2010,2010,ALL
5745,C0014084,0.65,1.00,NULL,2002,2010,ALL
5745,C0265295,0.71,1.00,NULL,1995,2017,ALL
5745,C1838779,0.71,1.00,NULL,1998,2018,ALL
5745,C1852222,0.70,1.00,NULL,1998,2013,ALL
5745,C1859148,0.71,1.00,NULL,1996,2007,ALL
5747,C1621958,0.55,1.00,NULL,2003,2019,ALL
5747,C2239176,0.60,1.00,NULL,2003,2020,ALL
5771,C0009324,0.68,1.00,NULL,2008,2016,ALL
5781,C0023467,0.80,1.00,NULL,2003,2019,ALL
5781,C0028326,1.00,0.99,definitive,2001,2020,ALL
5781,C0175704,1.00,0.98,definitive,2001,2019,ALL
5781,C0349639,1.00,0.98,NULL,2000,2020,ALL
5781,C0410530,0.75,0.96,NULL,2001,2018,ALL
5781,C0587248,0.55,1.00,disputed,2003,2016,ALL
5781,C1275081,0.57,0.89,disputed,2002,2017,ALL
5781,C4551484,0.70,1.00,NULL,2001,2018,ALL
5781,C4551602,0.91,1.00,NULL,2001,2019,ALL
5788,C1837028,0.60,1.00,NULL,2000,2001,ALL
5805,C0878676,0.90,1.00,definitive,1987,2017,ALL
5818,C0008924,0.64,1.00,strong,2000,2014,ALL
5818,C2931488,0.73,1.00,NULL,2000,2015,ALL
5837,C0017924,1.00,0.99,NULL,1983,2020,ALL
5873,C1868679,0.80,1.00,NULL,2000,2019,ALL
5879,C0025202,0.60,1.00,NULL,2004,2019,ALL
5879,C4540321,0.60,1.00,NULL,2017,2017,ALL
5880,C1842398,0.71,1.00,NULL,2000,2015,ALL
5885,C0270972,0.70,1.00,definitive,2007,2020,ALL
5885,C1969653,0.60,1.00,NULL,2015,2015,ALL
5885,C3553517,0.61,1.00,NULL,2012,2019,ALL
5888,C0006142,0.60,0.96,NULL,1997,2019,ALL
5888,C0015625,0.60,1.00,moderate,2002,2019,ALL
5888,C3281089,0.60,1.00,NULL,2011,2011,ALL
5888,C4284093,0.61,1.00,NULL,2015,2016,ALL
5889,C0015625,0.60,1.00,moderate,2009,2019,ALL
5889,C1140680,0.70,0.95,strong,2010,2020,ALL
5889,C3150653,0.71,1.00,moderate,2003,2018,ALL
5889,C3150659,0.70,1.00,NULL,2003,2017,ALL
5892,C1140680,0.60,0.82,strong,2011,2019,ALL
5892,C3280345,0.60,1.00,NULL,2000,2017,ALL
5894,C0028326,1.00,1.00,definitive,1992,2019,ALL
5894,C0175704,0.77,1.00,limited,2007,2019,ALL
5894,C1969056,0.70,1.00,strong,2007,2013,ALL
5894,C1969057,0.91,1.00,strong,2007,2016,ALL
5894,C4014656,0.60,1.00,NULL,2014,2014,ALL
5896,C0085110,0.70,0.95,strong,2000,2019,ALL
5896,C1832322,0.70,1.00,strong,1996,2015,ALL
5896,C1835931,0.70,1.00,strong,2005,2005,ALL
5896,C2673536,0.70,1.00,strong,1998,2015,ALL
5896,C2700553,0.80,0.98,strong,1998,2018,ALL
5897,C1832322,0.90,1.00,strong,1992,2016,ALL
5897,C2673536,0.70,1.00,NULL,2000,2016,ALL
5897,C2700553,1.00,1.00,strong,1998,2019,ALL
5903,C0334121,0.57,1.00,NULL,2003,2019,ALL
5903,C2675556,0.70,1.00,NULL,1989,2016,ALL
5913,C1276035,0.65,1.00,NULL,2002,2020,ALL
5913,C4225367,0.60,1.00,NULL,2002,2014,ALL
5914,C0023487,0.70,0.98,NULL,1990,2020,ALL
5915,C3809803,0.70,1.00,NULL,2013,2016,ALL
5921,C0038505,0.57,1.00,strong,2003,2018,ALL
5921,C1842180,0.80,1.00,strong,2003,2020,ALL
5921,C4721806,0.61,1.00,NULL,2001,2001,ALL
5921,C4747394,0.60,1.00,NULL,2003,2015,ALL
5925,C0005684,0.61,1.00,NULL,2002,2002,ALL
5925,C0006142,0.60,0.96,NULL,1992,2020,ALL
5925,C0029463,0.70,1.00,NULL,1987,2017,ALL
5925,C0035335,0.80,0.99,NULL,1984,2020,ALL
5925,C0149925,0.72,1.00,NULL,2012,2018,ALL
5925,C0678222,0.60,0.96,NULL,1989,2020,ALL
5925,C0751483,0.60,0.93,NULL,1992,2019,ALL
5950,C3554593,0.70,1.00,strong,1999,2017,ALL
5950,C4225330,0.60,1.00,NULL,2015,2015,ALL
5956,C0339537,0.97,1.00,strong,1993,2019,ALL
5956,C3887980,0.62,1.00,NULL,2002,2019,ALL
5961,C0311338,0.70,1.00,limited,1993,1993,ALL
5961,C1842475,0.91,1.00,limited,1985,2016,ALL
5961,C1842914,0.75,1.00,limited,1997,2016,ALL
5961,C2751290,0.70,1.00,limited,2006,2016,ALL
5961,C4551999,0.60,1.00,limited,1993,2016,ALL
5962,C1970239,0.70,1.00,strong,1993,2007,ALL
5966,C0019829,0.55,1.00,NULL,2001,2010,ALL
5970,C0009319,0.55,0.86,NULL,1996,2019,ALL
5972,C0020538,0.60,0.97,NULL,1975,2020,ALL
5972,C0149721,0.60,0.94,NULL,1993,2018,ALL
5972,C0266313,0.79,0.90,NULL,2005,2019,ALL
5972,C2751310,0.71,1.00,NULL,2009,2009,ALL
5978,C0027708,0.61,1.00,NULL,2015,2015,ALL
5978,C3891301,0.70,1.00,NULL,2015,2015,ALL
5979,C0009402,0.60,1.00,NULL,2008,2019,ALL
5979,C0019569,0.70,0.98,NULL,1993,2019,ALL
5979,C0025268,0.80,0.99,NULL,1990,2019,ALL
5979,C0025269,1.00,1.00,NULL,1992,2019,ALL
5979,C0027662,0.70,0.98,strong,1994,2018,ALL
5979,C0031511,1.00,0.96,NULL,1990,2019,ALL
5979,C0040136,0.70,0.99,NULL,1992,2019,ALL
5979,C0238462,0.70,0.95,strong,1992,2020,ALL
5979,C0238463,0.60,0.97,NULL,1989,2020,ALL
5979,C0549473,0.80,0.99,NULL,1991,2019,ALL
5979,C1275808,0.75,1.00,NULL,1996,2017,ALL
5979,C1609433,0.74,1.00,strong,2001,2014,ALL
5979,C1833921,0.80,0.96,NULL,1993,2019,ALL
5979,C3888239,0.60,1.00,NULL,1994,2011,ALL
5997,C0020538,0.60,0.96,NULL,1992,2018,ALL
6010,C0035334,0.70,0.99,strong,1978,2020,ALL
6010,C0311338,0.71,1.00,limited,1987,1996,ALL
6010,C0339535,0.80,1.00,strong,1993,2016,ALL
6010,C1405854,0.72,1.00,strong,1996,2005,ALL
6010,C1864869,0.90,1.00,limited,1993,2011,ALL
6010,C3151001,0.91,1.00,NULL,1990,2018,ALL
6016,C0028326,0.90,1.00,definitive,2013,2019,ALL
6016,C3809233,0.90,1.00,NULL,1987,2019,ALL
6023,C0220748,0.70,1.00,NULL,1982,2020,ALL
6023,C1834821,0.63,1.00,NULL,1990,2007,ALL
6041,C2931456,0.70,0.96,NULL,2002,2017,ALL
6094,C0035334,0.70,1.00,limited,1992,2017,ALL
6097,C4225266,0.60,1.00,strong,2015,2015,ALL
6098,C0152013,0.70,1.00,NULL,2012,2020,ALL
6103,C0035334,0.80,1.00,strong,1995,2019,ALL
6103,C1844776,0.80,1.00,NULL,1998,2003,ALL
6103,C1845667,0.97,1.00,NULL,1996,2014,ALL
6103,C2749137,0.70,1.00,NULL,1998,2006,ALL
6121,C0035304,0.60,1.00,strong,2014,2014,ALL
6121,C0035334,0.80,1.00,moderate,1998,2019,ALL
6121,C0339527,0.80,0.99,definitive,1997,2020,ALL
6121,C1859844,0.96,0.98,NULL,1997,2018,ALL
6121,C3151086,0.91,1.00,moderate,1998,2018,ALL
6134,C1961099,0.57,1.00,NULL,2013,2019,ALL
6134,C4478383,0.60,1.00,NULL,2014,2015,ALL
6197,C0265252,1.00,0.98,definitive,1996,2020,ALL
6197,C0796225,0.71,1.00,strong,1996,2006,ALL
6208,C0740302,0.70,1.00,limited,2007,2019,ALL
6223,C1260899,0.70,0.98,strong,1992,2020,ALL
6223,C2676137,0.69,0.94,NULL,1985,2018,ALL
6247,C0271091,0.80,0.99,NULL,1999,2020,ALL
6247,C3714753,0.81,1.00,limited,1997,2017,ALL
6261,C0024591,0.90,0.96,strong,1990,2020,ALL
6261,C0751951,1.00,1.00,NULL,1993,2019,ALL
6261,C1850674,0.80,1.00,NULL,2002,2019,ALL
6261,C2930980,0.70,1.00,strong,1991,2017,ALL
6262,C0042514,0.70,1.00,NULL,2002,2019,ALL
6262,C1631597,1.00,1.00,NULL,2001,2020,ALL
6262,C1832931,0.91,1.00,NULL,2001,2017,ALL
6281,C0011570,0.60,1.00,NULL,2006,2019,ALL
6281,C0011581,0.60,1.00,NULL,2006,2019,ALL
6281,C0041696,0.55,1.00,NULL,2007,2019,ALL
6285,C0005586,0.74,1.00,NULL,2004,2017,ALL
6285,C0011570,0.60,1.00,NULL,1996,2020,ALL
6299,C0265246,0.90,0.93,strong,1998,2018,ALL
6299,C4551481,0.60,1.00,NULL,1999,2015,ALL
6310,C0752120,1.00,0.98,NULL,1980,2020,ALL
6311,C0002736,0.70,0.97,NULL,2006,2019,ALL
6311,C0752121,0.90,1.00,NULL,1997,2019,ALL
6314,C0752125,0.80,0.99,NULL,1997,2019,ALL
6315,C1837454,0.60,1.00,NULL,2000,2019,ALL
6323,C0009952,0.70,0.94,NULL,2002,2020,ALL
6323,C0751122,0.90,0.97,definitive,2001,2020,ALL
6323,C1858673,0.73,1.00,NULL,2000,2012,ALL
6323,C1864987,0.70,1.00,moderate,2000,2018,ALL
6323,C3502809,0.60,0.98,definitive,2000,2017,ALL
6323,C4551549,0.80,1.00,NULL,2000,2018,ALL
6324,C1142166,0.55,1.00,disputed,2008,2019,ALL
6324,C1858672,0.71,1.00,NULL,1998,2019,ALL
6324,C2748541,0.60,1.00,NULL,1970,2019,ALL
6324,C2748542,0.60,1.00,disputed,2008,2017,ALL
6324,C3502809,0.70,1.00,NULL,2000,2011,ALL
6324,C3809311,0.70,1.00,limited,2005,2016,ALL
6324,C4479236,0.70,1.00,NULL,1998,2016,ALL
6326,C0220669,0.60,1.00,strong,2002,2019,ALL
6326,C1843140,0.66,0.97,NULL,2001,2018,ALL
6326,C3150987,0.70,1.00,NULL,2004,2019,ALL
6329,C0027125,0.62,1.00,NULL,1993,2008,ALL
6329,C0221055,0.80,0.98,NULL,1992,2019,ALL
6329,C0238357,1.00,1.00,NULL,1989,2019,ALL
6329,C0238358,0.90,1.00,NULL,2001,2019,ALL
6329,C0751882,0.64,1.00,NULL,2003,2016,ALL
6329,C2750061,0.73,1.00,NULL,1999,2019,ALL
6329,C2931826,0.79,1.00,NULL,1993,2019,ALL
6329,C3280112,0.60,1.00,NULL,2003,2016,ALL
6331,C0007193,0.70,1.00,strong,1998,2018,ALL
6331,C0023976,0.70,0.99,strong,1995,2020,ALL
6331,C0038644,0.80,0.96,NULL,1995,2018,ALL
6331,C0340493,0.70,1.00,moderate,2000,2016,ALL
6331,C1142166,1.00,0.98,definitive,1995,2020,ALL
6331,C1832680,0.90,1.00,NULL,1995,2017,ALL
6331,C1837845,0.71,1.00,NULL,1995,2012,ALL
6331,C1859062,1.00,1.00,NULL,1995,2018,ALL
6331,C1879286,0.98,1.00,NULL,1995,2013,ALL
6331,C2751898,0.80,0.83,NULL,1995,2018,ALL
6331,C3151464,0.70,1.00,NULL,1995,2012,ALL
6331,C4551804,0.91,1.00,NULL,1995,2018,ALL
6334,C0014544,0.90,0.97,NULL,2007,2020,ALL
6334,C3280415,0.60,1.00,NULL,2012,2016,ALL
6334,C3281191,0.72,1.00,NULL,2002,2017,ALL
6334,C3714756,0.67,1.00,strong,2006,2019,ALL
6334,C4310728,0.70,1.00,NULL,2014,2016,ALL
6335,C0002768,0.60,1.00,limited,2004,2018,ALL
6335,C0014805,0.80,1.00,NULL,2004,2017,ALL
6335,C0751122,0.57,1.00,NULL,2006,2020,ALL
6335,C1833661,0.80,1.00,NULL,2004,2018,ALL
6335,C1855739,0.80,0.95,NULL,2004,2018,ALL
6335,C2751778,0.70,1.00,NULL,1979,2014,ALL
6336,C0020429,0.62,1.00,NULL,2006,2017,ALL
6336,C1142166,0.80,0.93,disputed,1998,2019,ALL
6336,C3809893,0.70,1.00,NULL,2005,2016,ALL
6337,C1449843,0.61,1.00,strong,1999,2013,ALL
6337,C2751666,0.60,1.00,strong,1999,2009,ALL
6338,C0010674,0.60,1.00,NULL,2005,2019,ALL
6338,C0221043,0.90,1.00,strong,1995,2018,ALL
6338,C1449843,0.60,1.00,strong,1996,2019,ALL
6338,C2749757,0.60,1.00,strong,2005,2014,ALL
6347,C0004096,0.60,0.88,NULL,2001,2019,ALL
6347,C0010054,0.60,0.96,NULL,2001,2020,ALL
6347,C0011881,0.60,0.97,NULL,2000,2020,ALL
6347,C0018801,0.56,0.88,NULL,2003,2019,ALL
6347,C0018802,0.59,0.91,NULL,1998,2019,ALL
6347,C0020429,0.57,1.00,NULL,2007,2019,ALL
6347,C0020459,0.56,1.00,NULL,2004,2018,ALL
6347,C0020538,0.60,1.00,NULL,2006,2019,ALL
6347,C0022661,0.60,0.82,NULL,1995,2019,ALL
6347,C0028754,0.60,1.00,NULL,2005,2020,ALL
6347,C0032285,0.56,1.00,NULL,2009,2019,ALL
6347,C0034069,0.57,0.91,NULL,1994,2019,ALL
6347,C0151744,0.55,0.88,NULL,1999,2019,ALL
6347,C3714636,0.55,1.00,NULL,2009,2019,ALL
6352,C0004096,0.60,0.89,NULL,1996,2019,ALL
6356,C0004096,0.70,0.95,NULL,1995,2019,ALL
6356,C0032285,0.55,1.00,NULL,1999,2020,ALL
6364,C0009324,0.64,1.00,NULL,2004,2017,ALL
6389,C0023264,0.73,0.92,moderate,1992,2017,ALL
6389,C0238198,0.70,1.00,strong,2004,2019,ALL
6389,C1855008,0.70,1.00,NULL,2000,2017,ALL
6389,C3150898,0.60,1.00,NULL,2010,2016,ALL
6389,C3279992,0.70,1.00,strong,2000,2017,ALL
6390,C0030421,0.70,0.98,NULL,2001,2020,ALL
6390,C0031511,0.80,0.99,NULL,1982,2020,ALL
6390,C0238198,0.80,0.97,NULL,1982,2019,ALL
6390,C1847319,0.76,0.89,NULL,2008,2016,ALL
6390,C1861848,0.71,1.00,NULL,1982,2017,ALL
6391,C0238198,0.80,0.97,strong,2000,2019,ALL
6391,C1708353,0.61,1.00,definitive,2000,2018,ALL
6391,C1847319,0.62,1.00,NULL,2008,2013,ALL
6392,C0030421,0.80,0.99,strong,1996,2020,ALL
6392,C0031511,0.80,0.99,strong,2000,2020,ALL
6392,C1708353,0.60,1.00,definitive,1997,2015,ALL
6392,C1847319,0.76,1.00,strong,2000,2019,ALL
6392,C1855008,0.72,1.00,NULL,2012,2015,ALL
6418,C4748195,0.60,1.00,strong,2014,2018,ALL
6424,C0265294,0.73,1.00,strong,2012,2019,ALL
6439,C0024115,0.60,1.00,NULL,1995,2018,ALL
6439,C1968602,0.70,1.00,strong,1994,2015,ALL
6440,C1800706,0.60,0.88,NULL,2003,2019,ALL
6440,C1970470,0.70,1.00,strong,2001,2009,ALL
6441,C0024117,0.70,0.92,NULL,2001,2019,ALL
6442,C2936332,1.00,1.00,NULL,1994,2019,ALL
6443,C1858593,0.96,1.00,strong,1995,2018,ALL
6444,C0878544,0.58,0.90,NULL,1997,2015,ALL
6444,C1832525,0.94,1.00,NULL,1996,2017,ALL
6444,C1847667,0.90,1.00,NULL,1997,2017,ALL
6445,C0410173,1.00,1.00,strong,1995,2018,ALL
6445,C0686353,0.60,1.00,strong,1995,2020,ALL
6448,C0026706,0.89,1.00,NULL,1997,2019,ALL
6448,C0086647,0.80,1.00,NULL,1991,2019,ALL
6452,C0008029,1.00,0.97,NULL,2001,2019,ALL
6469,C0079541,0.70,1.00,NULL,1994,2018,ALL
6469,C1840235,0.72,1.00,strong,2001,2007,ALL
6469,C1840529,0.90,1.00,NULL,1995,2013,ALL
6473,C0265309,0.80,0.96,NULL,1999,2019,ALL
6473,C0432230,0.80,0.96,NULL,2000,2019,ALL
6473,C1845118,0.71,1.00,NULL,2017,2017,ALL
6476,C1283620,0.79,1.00,strong,1996,2018,ALL
6491,C2675187,0.71,1.00,NULL,2009,2015,ALL
6495,C0265234,0.90,1.00,definitive,1998,2018,ALL
6495,C1842124,0.72,1.00,NULL,1998,2019,ALL
6495,C1854594,0.60,1.00,NULL,1998,2009,ALL
6496,C0079541,0.70,1.00,strong,1996,2018,ALL
6496,C0266484,0.61,1.00,NULL,2008,2010,ALL
6496,C1834877,0.92,1.00,NULL,1999,2011,ALL
6497,C1321551,0.74,1.00,definitive,2002,2015,ALL
6502,C2239176,0.60,1.00,NULL,1998,2019,ALL
6505,C1857253,0.91,1.00,limited,1992,2011,ALL
6506,C4310717,0.70,1.00,strong,2012,2018,ALL
6507,C2675211,0.72,1.00,NULL,2005,2017,ALL
6513,C0036572,0.70,1.00,strong,1998,2018,ALL
6513,C1832855,0.71,1.00,NULL,2008,2016,ALL
6513,C1837206,0.70,1.00,NULL,2011,2014,ALL
6513,C1842534,0.75,1.00,NULL,2000,2019,ALL
6513,C1847501,0.80,0.98,definitive,1989,2019,ALL
6513,C3553859,0.60,1.00,strong,2000,2015,ALL
6513,C3714756,0.65,1.00,strong,2010,2017,ALL
6513,C4551966,0.70,1.00,definitive,1989,2018,ALL
6514,C0011860,0.70,0.84,NULL,1990,2019,ALL
6514,C3495427,0.80,0.97,NULL,1997,2019,ALL
6517,C0011860,0.80,0.95,NULL,1990,2020,ALL
6519,C0010691,1.00,0.99,definitive,1993,2019,ALL
6519,C1848030,0.57,0.89,NULL,2006,2019,ALL
6521,C0001126,0.69,1.00,NULL,1996,2013,ALL
6521,C0013902,0.62,1.00,NULL,1992,2005,ALL
6521,C0037889,0.60,1.00,NULL,1992,2019,ALL
6521,C1704380,0.80,0.96,NULL,1997,2019,ALL
6521,C1861453,0.75,1.00,strong,1991,2019,ALL
6521,C1862322,0.80,0.96,strong,1991,2019,ALL
6521,C1969038,0.70,1.00,NULL,1998,2004,ALL
6521,C2675212,0.90,1.00,NULL,1991,2005,ALL
6523,C0268186,0.80,1.00,strong,1991,2019,ALL
6524,C0017980,0.80,1.00,strong,2002,2020,ALL
6528,C1848805,0.70,1.00,NULL,1997,2016,ALL
6529,C0014544,0.56,1.00,NULL,2002,2020,ALL
6529,C4085238,0.74,1.00,strong,2012,2019,ALL
6530,C0011570,0.60,0.80,NULL,2008,2020,ALL
6530,C1535893,0.61,1.00,NULL,2000,2003,ALL
6531,C0036341,0.60,0.96,NULL,1993,2020,ALL
6531,C0600427,0.60,0.80,NULL,2001,2019,ALL
6531,C2751067,0.80,1.00,NULL,2009,2019,ALL
6531,C4747621,0.60,1.00,NULL,2009,2014,ALL
6532,C0001973,0.60,0.80,NULL,1998,2020,ALL
6532,C0003469,0.60,0.95,NULL,1997,2019,ALL
6532,C0005586,0.60,1.00,NULL,1995,2019,ALL
6532,C0011570,0.60,1.00,NULL,1997,2020,ALL
6532,C0011581,0.70,1.00,NULL,1997,2020,ALL
6532,C0028768,0.60,0.89,limited,1997,2019,ALL
6532,C0038644,0.80,0.93,NULL,2001,2014,ALL
6532,C0041696,0.60,0.80,NULL,1995,2020,ALL
6532,C0525045,0.60,0.80,NULL,1996,2019,ALL
6532,C0600427,0.55,0.75,NULL,2001,2020,ALL
6532,C1269683,0.60,0.80,NULL,1998,2020,ALL
6535,C1845862,1.00,1.00,NULL,2001,2019,ALL
6550,C0267663,0.72,1.00,strong,2015,2019,ALL
6555,C2750087,0.71,1.00,limited,1997,1997,ALL
6556,C0041296,0.60,0.97,NULL,1994,2019,ALL
6557,C1866495,0.92,1.00,strong,1996,2017,ALL
6558,C0020538,0.55,1.00,NULL,2004,2019,ALL
6559,C0268450,0.90,1.00,strong,1996,2020,ALL
6566,C1855577,0.70,1.00,strong,2000,2003,ALL
6566,C1864902,0.70,1.00,strong,2007,2007,ALL
6566,C4015186,0.60,1.00,NULL,2014,2014,ALL
6567,C0795889,1.00,1.00,definitive,2004,2020,ALL
6569,C0085682,0.68,1.00,NULL,1996,2019,ALL
6569,C2676786,0.70,1.00,NULL,2002,2014,ALL
6569,C4310473,0.70,1.00,limited,2010,2016,ALL
6571,C0030567,0.60,0.97,NULL,1996,2020,ALL
6575,C0393590,0.73,1.00,strong,2012,2019,ALL
6575,C4551624,0.76,1.00,NULL,2005,2017,ALL
6576,C2746066,0.72,1.00,strong,2013,2018,ALL
6576,C4748678,0.60,1.00,strong,2018,2019,ALL
6578,C0029411,0.60,1.00,NULL,2012,2019,ALL
6578,C3280800,0.63,1.00,strong,2012,2019,ALL
6583,C0003873,0.70,0.86,NULL,2003,2019,ALL
6584,C0342788,1.00,0.98,definitive,1985,2019,ALL
6591,C0080024,0.73,1.00,NULL,1998,2014,ALL
6591,C1837203,0.70,1.00,strong,1998,2002,ALL
6594,C0265338,0.57,1.00,moderate,2012,2019,ALL
6595,C1303073,0.80,0.93,strong,2012,2020,ALL
6597,C0265338,0.57,0.88,NULL,2012,2018,ALL
6597,C2750074,0.70,1.00,definitive,2000,2014,ALL
6597,C3553249,0.60,1.00,strong,2012,2012,ALL
6598,C0206743,0.70,0.97,definitive,1999,2019,ALL
6598,C0265338,0.57,1.00,NULL,2012,2019,ALL
6598,C1266184,0.80,0.94,definitive,1999,2019,ALL
6598,C1335929,0.80,0.96,strong,2007,2019,ALL
6598,C1836327,0.72,1.00,definitive,1999,2018,ALL
6598,C2750405,0.60,1.00,definitive,1999,2013,ALL
6598,C3553248,0.60,1.00,strong,2012,2015,ALL
6606,C0026847,0.70,0.99,strong,1993,2020,ALL
6606,C0043116,1.00,0.98,strong,1978,2019,ALL
6606,C0152109,1.00,1.00,strong,1995,2017,ALL
6606,C0393538,0.74,1.00,strong,1995,2013,ALL
6607,C0026847,0.70,0.99,strong,1993,2020,ALL
6607,C0043116,0.70,0.97,NULL,1978,2019,ALL
6607,C0152109,0.70,1.00,NULL,1996,2017,ALL
6608,C0025149,0.69,1.00,NULL,2000,2020,ALL
6608,C0795915,0.71,1.00,NULL,2014,2020,ALL
6608,C4721806,0.70,0.96,NULL,1998,2019,ALL
6609,C0028064,0.70,1.00,NULL,1991,2020,ALL
6609,C0268242,0.80,1.00,strong,1991,2020,ALL
6609,C0268243,0.80,1.00,strong,1991,2019,ALL
6611,C0796160,0.80,1.00,definitive,1969,2019,ALL
6616,C4225364,0.60,1.00,strong,2014,2019,ALL
6620,C0752347,0.70,0.93,moderate,2002,2018,ALL
6622,C0001973,0.58,1.00,NULL,2004,2014,ALL
6622,C0030567,0.70,0.98,NULL,1997,2020,ALL
6622,C0752347,0.80,0.97,NULL,1998,2020,ALL
6622,C1868595,0.90,1.00,NULL,1997,2015,ALL
6638,C0032897,0.80,0.97,limited,1992,2019,ALL
6647,C0002736,0.80,0.99,strong,1993,2020,ALL
6647,C0011581,0.62,1.00,NULL,1999,2019,ALL
6647,C0020538,0.56,0.78,NULL,1997,2019,ALL
6647,C0085084,0.70,0.98,NULL,1995,2019,ALL
6647,C1862939,1.00,0.98,strong,1976,2019,ALL
6647,C1862941,0.60,0.97,NULL,1994,2019,ALL
6648,C0018801,0.55,1.00,NULL,2005,2020,ALL
6648,C0018802,0.57,0.92,NULL,2005,2020,ALL
6648,C0020538,0.55,1.00,NULL,2002,2019,ALL
6649,C0020538,0.55,1.00,NULL,2003,2019,ALL
6654,C0028326,1.00,0.97,definitive,1991,2019,ALL
6654,C1853120,0.90,1.00,strong,2007,2013,ALL
6657,C1859773,0.75,1.00,NULL,1996,2018,ALL
6658,C2678223,0.60,1.00,NULL,1981,2005,ALL
6662,C0031900,0.70,0.87,strong,1996,2019,ALL
6662,C1861922,1.00,0.97,strong,1994,2019,ALL
6662,C1861923,0.69,1.00,NULL,2000,2018,ALL
6663,C0162809,0.55,1.00,NULL,2013,2019,ALL
6663,C1836727,0.93,1.00,NULL,1998,2018,ALL
6663,C2700265,0.57,1.00,NULL,2007,2017,ALL
6663,C2700405,0.70,1.00,NULL,1998,2011,ALL
6663,C2750452,0.90,1.00,definitive,1990,2017,ALL
6663,C3266898,0.60,0.97,strong,1998,2019,ALL
6664,C0265338,0.66,0.83,NULL,2014,2019,ALL
6664,C4014528,0.60,1.00,NULL,2014,2016,ALL
6678,C4225301,0.70,1.00,NULL,2015,2015,ALL
6683,C1866855,1.00,1.00,NULL,1991,2019,ALL
6687,C1846564,0.93,1.00,NULL,1998,2018,ALL
6687,C3711370,0.55,1.00,NULL,2004,2017,ALL
6688,C0023467,0.60,1.00,NULL,1999,2019,ALL
6690,C0238339,0.80,1.00,strong,2000,2018,ALL
6690,C1842402,0.80,0.94,NULL,2002,2019,ALL
6696,C0017638,0.60,1.00,NULL,1995,2019,ALL
6696,C0022650,0.60,1.00,NULL,1993,2019,ALL
6696,C0555198,0.56,1.00,NULL,1998,2018,ALL
6697,C0268468,0.71,0.89,NULL,2001,2017,ALL
6708,C0520739,0.73,1.00,strong,1989,2019,ALL
6708,C1851741,0.70,1.00,strong,1989,1996,ALL
6708,C2678338,0.80,1.00,strong,1962,2016,ALL
6714,C4310789,0.70,1.00,strong,2016,2016,ALL
6715,C0376358,0.55,1.00,NULL,2006,2017,ALL
6716,C0268297,0.80,1.00,strong,1977,2019,ALL
6716,C3669122,0.60,1.00,NULL,1992,2019,ALL
6736,C2748895,0.80,1.00,strong,1992,2019,ALL
6736,C2748896,0.70,1.00,strong,1990,2017,ALL
